ACO Identifier,ACO Name,Start Date,Track 2 ACO,Advance pay status,Interim payment election,Advanced payment amount,Quality Score,Quality Performance Sharing Rate,Final sharing rate,Minimum Loss Rate (%),Minimum Savings Rate (%),Total benchmark expenditures ($),Total savings/losses ($),Shared Savings ($),Shared Losses ($),Total number of assigned beneficiaries,Total assigned beneficiary person years,Total number of ESRD assigned beneficiary person years,Total number of DISABLED  assigned beneficiary person years,Total number of AGED/DUAL assigned beneficiary person years,Total number of AGED/NON-DUAL assigned beneficiary person years,"Total number of assigned beneficiaries, age 0-64","Total number of assigned beneficiaries, age 65-74","Total number of assigned beneficiaries, age 75-84","Total number of assigned beneficiaries, age 85+","Total number of assigned beneficiaries, Female","Total number of assigned beneficiaries, Male","Total number of assigned beneficiaries, Non-Hispanic White","Total number of assigned beneficiaries, Black","Total number of assigned beneficiaries, Asian","Total number of assigned beneficiaries, Hispanic","Total number of assigned beneficiaries, North American Native","Total number of assigned beneficiaries, Other",Total performance year spending per assigned beneficiary,Total expenditures per assigned ESRD beneficiary,Total expenditures per assigned DISABLED beneficiary,Total expenditures per assigned AGED/DUAL beneficiary,Total expenditures per assigned AGED/NON-DUAL beneficiary,Total inpatient spending per assigned beneficiary,Acute care hospital (IPPS/CAH) spending per assigned beneficiary,Long-term care hospital spending per assigned beneficiary,Inpatient rehabilitation facility (IRF) spending per assigned beneficiary,Inpatient psychiatric hospital spending per assigned beneficiary,Hospice spending per assigned beneficiary,Skilled nursing facility spending per assigned beneficiary,Other inpatient spending per assigned beneficiary,Physician/supplier spending per assigned beneficiary,Ambulance spending per assigned beneficiary,Home health spending per assigned beneficiary,Durable medical equipment spending per assigned beneficiary,"Inpatient hospital discharges per 1,000 person years","Acute care hospital discharges per 1,000 person years","LTCH discharges per 1,000 person years","IRF discharges per 1,000 person years","IPF discharges per 1,000 person years","CHF (PQI8) discharges  per 1,000 person years","COPD/Asthma (PQI5) discharges per 1,000 person years","Bacterial Pneumonia (PQI11) discharges per 1,000 person years","Acute care readmissions (all-cause 30 day) per 1,000 discharges","Post-acute care discharge provider visits (30 day)  per 1,000 discharges","Skilled nursing facility discharges per 1,000 person years","Outpatient ED visits per 1,000 person years","Inpatient ED visits per 1,000 person years","Computed tomography (CT) events per 1,000 person years","Magnetic resonance imaging (MRI) events per 1,000 person years","Primary care services per 1,000 person years","Primary care services with a PCP per 1,000 person years","Primary care services with a specialist per 1,000 person years","Primary care services with a NP/PA/CNS per 1,000 person years","Primary care services with a FQHC/RHC per 1,000 person years",Number of CAH IIs,Number of FQHCs,Number of RHCs,Number of ETA hospitals,Number of other facility types,Number of participating PCPs,Number of participating specialists,Number of participating nurse practitioners,Number of participating physician assistants,Number of participating clinical nurse specialist,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A54437,Integrated ACO LLC,01/01/2013,0,1,,1540240,1,0.5,0.5,,0.034214214%,$81369738.46,$77801857.56,$3567881.00,$1748261.64,,6892,6667.916667,55.75,752.4166667,750.3333333,5109.416667,957,2587,2306,1042,4014,2878,5944,301,36,490,12,$109.00,$84346.57,$10968.51,$14873.21,$10507.41,$4075.59,$2819.04,$285.45,$867.42,$143.38,$657.07,$1327.23,$3.77,$2885.75,$202.13,$1234.86,$299.65,385.278,315.691,9.748,49.191,10.648,16.197,15.447,12.898,160.302,693.162,97.782,750.009,257.652,597.188,205.761,10870.862,5273.761,4621.234,543.648,432.219,0,0,1,0,0,28,3,5,1,1,1.056342559,1.185711039,1.048711573,1.088233695,1.025397097,1.223949243,1.054962128,1.098201708,0.961150565,1.121685158,1.026240508,1.092580413,1.070106176,1.201361377,1.071835373,1.138874476
A00934,HHC ACO Inc,01/01/2013,0,0,,,1,0.5,0.5,,0.028578316%,$107675573.80,$100247479.80,$7428094.00,$3639766.07,,12369,11972.75,271,3516,4124,4061.75,4175,4746,2531,917,7394,4975,3617,5323,632,1933,43,$821.00,$70649.21,$7594.46,$6905.40,$6381.85,$3690.75,$2784.84,$54.26,$159.46,$704.06,$105.68,$220.57,$0.00,$1442.13,$170.88,$412.96,$180.43,384.707,335.178,1.838,8.352,39.339,15.201,21.465,8.185,177.739,654.685,17.122,1007.204,305.611,292.832,90.288,7464.618,2972.082,4241.549,238.375,12.612,0,0,0,8,0,240,1614,6,1,0,1.015492402,1.042397352,0.833632256,1.082695253,1.035309062,1.003277672,0.872095655,1.092646446,0.962634256,1.051917025,0.863702532,1.082820616,0.953849206,0.997891043,0.864057833,1.094689828
A22020,Bon Secours Good Helpcare LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.02%,$553679911.60,$561373874.60,$-7693963.00,$0.00,,63154,61122.25,583.6666667,9023,2463.833333,49051.75,12016,27556,16518,7064,36772,26382,51853,9719,429,203,27,$923.00,$66476.43,$8578.27,$13237.96,$8410.62,$2882.71,$2567.92,$67.31,$195.68,$74.27,$255.87,$702.02,$0.00,$2836.25,$171.19,$415.76,$292.92,297.617,274.434,2.274,11.093,9.816,12.009,7.379,8.655,143.354,756.010,63.038,726.282,214.128,614.146,243.512,9804.367,4047.675,4969.009,775.413,12.270,0,0,0,0,0,504,983,213,5,1,0.988372945,1.029855287,1.036341782,0.994730106,0.985360487,1.035220279,1.041610135,1.003406245,0.97347326,1.047148222,1.071317069,1.004702519,0.967440548,1.065783745,1.057927477,1.005843598
A78337,"Franciscan Northwest Physicians Health Network, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.023989866%,$232766758.80,$236920112.70,$-4153354.00,$0.00,,30101,29141.08333,227.0833333,3627.75,2265.583333,23020.66667,5118,13503,8200,3280,17072,13029,25478,1184,1825,147,160,$1307.00,$67831.15,$7327.43,$8043.52,$7676.20,$2643.88,$2445.60,$23.15,$148.93,$41.12,$170.45,$482.02,$1.19,$2802.89,$82.08,$255.01,$234.03,251.878,240.897,0.412,7.893,2.642,10.329,6.383,7.961,125.413,746.440,39.429,559.416,172.265,708.999,258.021,8110.405,3430.003,3525.744,1146.491,8.167,0,0,0,0,0,254,844,150,2,0,0.959638901,1.000371302,0.843767748,0.945931966,0.970003244,0.989533509,0.813390669,0.954945183,0.95689359,0.960902427,0.783741015,0.965835716,0.980585291,0.965961465,0.808050501,0.956740218
A37012,"Affiliated Physicians Medical Group ACO, Inc.",01/01/2013,0,0,,,1,0.5,0.5,,0.031411411%,$116371218.30,$117206594.50,$-835376.00,$0.00,,8588,8325.25,172.5833333,800.4166667,5582.5,1769.75,1120,3575,2709,1184,4896,3692,1377,365,5298,424,5,$1119.00,$99718.61,$19336.35,$11224.10,$12352.66,$4854.98,$3626.70,$922.38,$158.56,$324.95,$128.89,$2985.23,$0.00,$4305.05,$321.04,$783.10,$296.15,386.175,324.675,26.546,7.567,27.387,11.171,9.489,8.408,168.717,757.118,172.247,574.878,303.294,524.669,222.816,12531.395,6722.921,5464.100,338.729,5.645,0,0,0,0,0,49,128,5,2,0,1.03874554,1.401973508,0.86871374,1.04502681,1.102103134,1.385138405,0.888242819,1.144607137,1.075251178,1.461167978,0.899042185,1.135734287,1.067969613,1.557328802,0.9198325,1.163636936
A42284,"American Health Alliance, LLC",01/01/2013,0,1,,1440700,1,0.5,0.5,,0.034650651%,$78311435.35,$76681290.89,$1630144.00,$0.00,,6674,6500.666667,66.41666667,517.3333333,221.4166667,5695.5,793,3133,2058,690,3667,3007,6168,360,29,33,6,$78.00,$88726.98,$15541.35,$20869.09,$10205.86,$3531.14,$2985.97,$347.77,$211.04,$76.84,$167.54,$936.21,$0.00,$5373.33,$117.40,$558.55,$329.83,359.194,326.120,8.461,12.460,12.153,13.691,9.230,12.306,158.184,773.040,88.452,622.398,253.974,882.371,295.047,12974.054,6015.537,6175.982,747.308,35.227,0,0,0,0,0,19,1,4,0,0,1.065836514,1.4432463,1.141053745,1.077943937,1.055991174,1.378757567,1.214609492,1.074481681,1.070148373,1.514669711,1.184304648,1.098995337,1.067203657,1.490711265,1.313827973,1.109478111
A87771,Indiana Care Organization LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.030962963%,$76432152.57,$77070229.87,$-638077.00,$0.00,,9037,8753.083333,51.75,1098.583333,281.9166667,7320.833333,1433,3833,2532,1239,5208,3829,8750,109,41,11,8,$118.00,$77728.32,$8006.74,$11135.37,$8347.74,$2619.85,$2294.57,$46.08,$244.95,$55.74,$324.07,$998.85,$0.00,$2688.85,$33.20,$273.68,$286.25,268.934,247.913,1.142,13.824,6.055,7.197,7.540,12.110,118.182,768.636,95.738,677.933,169.083,647.543,259.223,9275.817,3271.304,4582.271,1413.331,8.911,0,0,0,0,0,26,44,14,0,0,1.012448465,1.137816728,1.125703252,1.048075112,0.991885679,1.075866886,1.087986875,0.999660443,0.973587534,1.090672582,1.045406179,1.018672941,0.976269676,1.091927449,1.028118086,1.016194784
A22066,"Qualuable Medical Professionals, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.024339078%,$241606351.20,$227913448.40,$13692903.00,$6709522.36,,26609,25604.08333,122.0833333,4718.5,1511.916667,19251.58333,5904,11235,6665,2805,15433,11176,26052,313,33,13,6,$192.00,$79676.34,$7275.63,$15896.55,$8301.75,$2783.90,$2331.62,$144.66,$273.22,$79.92,$294.68,$1066.22,$0.00,$2700.25,$225.02,$532.69,$380.13,352.157,319.507,3.710,17.926,11.013,12.693,10.974,16.950,172.806,761.779,108.143,737.002,238.898,751.257,236.945,10189.071,4260.248,3445.566,2283.804,199.453,0,0,1,0,0,199,395,135,4,1,0.98424508,1.012764773,1.077611205,1.027317169,1.01788573,0.996385095,1.105247068,1.030003172,1.038607948,1.03654581,1.143876617,1.04769173,0.972871596,1.002850666,1.178785381,1.053136206
A62243,"Accountable Care Coalition of Greater Augusta & Statesboro, LLC.",01/01/2013,0,0,,,1,0.5,0.5,,0.024872396%,$200099606.90,$200515328.70,$-415722.00,$0.00,,21276,20560.66667,232.4166667,2563.833333,760.4166667,17004,3592,9303,5867,2514,12682,8594,17139,3787,97,44,6,$203.00,$75640.16,$9210.59,$14481.37,$8722.00,$3143.02,$2639.40,$250.49,$230.12,$80.47,$408.73,$1014.91,$0.00,$3129.12,$215.10,$372.49,$290.49,329.561,299.942,7.830,14.007,7.782,13.132,8.074,11.527,152.782,729.730,93.431,670.941,218.378,639.863,256.947,10082.990,4837.003,4778.833,441.279,25.875,0,0,0,0,0,73,4,11,0,0,1.031132818,1.114575088,1.165129815,1.055316439,1.026586675,1.09053372,1.085090527,1.041905201,1.01336975,1.089065215,1.066596915,1.040821739,1.063449929,1.103035205,1.102927636,1.041921809
A92374,"Franciscan Union Hospital ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.027061812%,$140232368.50,$138591072.40,$1641296.00,$0.00,,14896,14406.91667,103.6666667,2216,540.1666667,11547.08333,2794,6139,4065,1898,8692,6204,14371,342,38,9,12,$124.00,$77055.17,$9026.64,$13883.87,$8928.69,$2891.67,$2656.25,$42.71,$150.17,$61.99,$229.32,$1028.24,$0.00,$2596.46,$127.20,$358.10,$373.92,335.186,316.723,1.111,8.121,9.232,15.409,14.299,18.255,143.867,756.243,85.237,702.302,226.141,694.389,280.976,9289.635,3435.780,4715.929,852.507,285.418,0,0,2,0,0,86,143,35,0,0,1.02900078,1.138463269,1.127286424,1.129875126,0.999605604,1.142573036,1.115562753,1.103245787,1.070747934,1.16380174,1.161423607,1.12539859,1.059834584,1.184192878,1.201986473,1.12608731
A34443,"Central Florida Physicians Trust, LLC",01/01/2013,0,1,,1848040,1,0.5,0.5,,0.030930931%,$90827925.26,$86264114.08,$4563811.00,$2236267.48,,9069,8803.25,49.33333333,836.25,312.5833333,7605.083333,1244,4051,2645,1129,5259,3810,8213,406,73,181,7,$189.00,$63187.25,$10910.37,$13302.89,$9186.59,$2649.04,$2449.82,$73.67,$117.51,$62.76,$330.14,$666.35,$0.00,$4058.06,$73.62,$704.55,$283.81,325.675,307.386,1.363,7.156,9.769,11.019,11.927,7.611,148.609,797.584,62.931,584.330,250.703,766.081,376.452,11585.040,4918.865,6039.928,608.412,17.834,0,0,0,0,0,31,1,6,0,0,1.050652259,1.220013549,1.167161033,1.099314317,1.083728522,1.152455495,1.166803765,1.104949658,1.055883591,1.11706935,1.203616751,1.084490341,1.003690463,1.155444412,1.110231274,1.093574076
A11103,Amarillo Legacy Medical ACO,01/01/2013,0,0,,,1,0.5,0.5,,0.029474295%,$91650498.73,$86766643.63,$4883855.00,$2393089.00,,10876,10602.75,67.41666667,1244.833333,539.3333333,8751.166667,1747,4911,3250,968,6620,4256,10027,349,78,267,32,$123.00,$70094.81,$9132.51,$8913.97,$7526.42,$2476.99,$1837.33,$328.87,$205.58,$106.18,$169.95,$258.53,$2.62,$3095.55,$75.43,$723.69,$350.62,267.666,226.734,11.035,13.770,15.845,8.488,6.130,8.205,113.821,700.736,34.236,477.046,167.787,791.964,251.067,9606.376,3780.717,5112.542,695.103,18.014,0,0,0,0,0,61,50,39,0,0,0.974978671,1.150676428,0.984409029,0.964320212,0.985150221,1.166458915,0.999969943,0.987174539,0.927635617,1.182856407,0.978378692,0.983818223,0.983154827,1.183552323,1.024455589,0.998673833
A67733,The Premier HealthCare Network LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.038783784%,$54334321.68,$52682732.61,$1651589.00,$0.00,,5072,4911.5,132.1666667,816.9166667,174.75,3787.666667,1083,2147,1312,530,3012,2060,2302,2667,29,12,3,$59.00,$79454.74,$9395.96,$13130.05,$8504.25,$3175.60,$2750.23,$216.03,$113.02,$160.76,$370.58,$1010.06,$0.00,$3620.18,$362.60,$476.10,$293.57,347.959,318.436,5.701,4.886,18.935,15.881,9.366,8.144,181.290,670.968,91.214,756.388,251.043,660.083,257.355,9908.582,4081.645,4779.192,1037.769,9.977,0,0,0,0,0,18,39,7,0,0,1.006002608,1.249883809,0.993327853,1.076524546,0.985426201,1.241239144,1.087459916,1.089666579,0.977703251,1.206944054,1.165884083,1.070142425,1.024413431,1.176827255,1.135776666,1.081304257
A19446,"Akira Health, Inc.",01/01/2013,0,0,,,1,0.5,0.5,,0.044794397%,$54651960.05,$62293833.22,$-7641873.00,$0.00,,3946,3796.083333,32.83333333,286.6666667,480.8333333,2995.75,385,1496,1236,829,2395,1551,3302,79,210,112,5,$238.00,$142060.29,$17108.53,$18911.25,$14564.60,$5408.67,$5152.24,$26.32,$248.95,$38.83,$698.01,$3733.04,$0.00,$4288.50,$242.77,$1047.27,$254.53,365.640,352.995,0.527,9.220,2.898,11.854,3.951,11.591,165.138,829.511,194.411,782.912,300.573,616.952,339.297,10642.285,4811.275,5618.949,177.288,34.773,0,0,0,0,0,34,7,4,0,0,1.02096269,1.122031201,1.000712446,1.007780796,1.058009997,1.141011507,1.043047046,1.030957315,0.998396702,1.079377574,1.091770079,1.044356922,1.082567131,1.255777579,1.065292644,1.080813945
A64801,"HARTFORD HEALTHCARE ACCOUNTABLE CARE ORGANIZATION, INC.",01/01/2013,0,0,,,1,0.5,0.5,,0.028260852%,$119718010.90,$122622336.20,$-2904325.00,$0.00,,12898,12585.91667,107.6666667,1274.75,1323,9880.5,1746,5147,3913,2092,7738,5160,11953,482,89,96,3,$275.00,$79750.11,$10864.45,$13368.77,$8349.73,$3172.87,$2960.76,$77.02,$24.45,$132.87,$150.47,$870.33,$0.00,$3174.46,$167.60,$573.02,$218.81,303.275,287.782,2.145,1.271,12.077,15.176,6.912,8.025,151.498,830.580,83.665,688.627,234.548,680.840,237.885,9736.994,3660.043,4656.395,1410.306,10.250,0,0,0,0,0,149,184,68,0,1,0.986352991,1.020073922,0.901081233,0.924721513,1.005677145,1.027943411,0.997285095,0.933879971,0.993553734,1.043607087,0.997689153,0.946712968,1.000984547,1.120326898,1.04724442,0.989045472
A59962,"Winchester Community Accountable Care Organization, Inc.",01/01/2013,0,0,,,1,0.5,0.5,,0.035863864%,$63921734.39,$52041982.95,$11879751.00,$5821078.20,,6068,5924.666667,19.91666667,635.3333333,141.1666667,5128.25,886,2684,1686,812,3653,2415,5872,39,30,20,0,$107.00,$70774.53,$8786.04,$11648.71,$8464.07,$2915.47,$2471.17,$63.66,$249.08,$156.86,$155.57,$520.84,$0.00,$2457.80,$121.40,$661.91,$169.53,287.442,257.905,2.194,13.503,13.840,12.153,11.815,8.777,149.057,785.535,52.492,606.616,200.180,595.308,293.856,8535.839,3584.843,4462.192,485.597,3.207,0,0,0,0,0,52,83,25,0,0,1.042656859,1.040936311,1.131074913,1.144036629,1.012889339,0.976909648,0.997219669,1.135555526,1.064243615,0.959059246,1.028762473,1.095221279,1.037704715,0.958902139,0.870103881,1.028203222
A76576,"Paradigm ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.035535536%,$63196285.77,$57210646.69,$5985639.00,$2932963.14,,6232,6071.25,27.41666667,296.1666667,83.83333333,5663.833333,520,3295,1915,502,3256,2976,5977,127,31,13,4,$80.00,$72802.02,$11020.52,$10732.68,$9013.50,$2334.08,$2194.60,$61.55,$56.05,$21.87,$194.11,$417.00,$0.00,$4512.07,$80.37,$654.21,$274.29,276.220,264.855,2.141,3.294,5.930,13.506,6.424,9.059,136.421,796.621,44.472,473.543,199.794,826.518,332.057,13444.678,6106.980,6460.284,737.904,139.510,0,0,0,0,0,21,3,2,0,0,0.974505667,1.239680107,1.106264478,1.030867119,1.009589927,1.278148991,1.252356168,1.093058101,1.041633739,1.307911459,1.327971187,1.123867357,1.055697353,1.314436242,1.037394504,1.137760233
A85241,"Caribbean Accountable Care, Inc.",01/01/2013,0,0,,,1,0.5,0.5,,0.032898899%,$37956846.06,$35701560.40,$2255286.00,$1105089.97,,7550,7404.416667,97.75,969.0833333,21.16666667,6316.416667,1222,2785,2529,1014,4665,2885,5587,394,4,1260,0,$305.00,$49857.94,$4031.85,$4805.54,$4245.92,$1259.68,$1132.39,$1.91,$102.68,$22.68,$65.76,$19.10,$0.00,$2321.50,$85.25,$185.08,$267.98,249.311,234.860,0.135,7.833,6.483,7.833,11.615,9.319,139.263,677.004,5.942,575.332,157.068,390.983,247.555,11155.369,5187.309,5949.827,16.882,1.351,0,1,0,0,0,104,30,0,0,0,0.996076624,1.045030702,0.929677838,1.142650642,0.980771852,1.091262023,1.018790814,1.169227335,1.001921663,1.022551306,0.963835381,1.184529276,1.001320893,1.033279621,0.853438496,1.218611118
A94912,"Rio Grande Valley Health Alliance, LLC",01/01/2013,0,1,,1360240,1,0.5,0.5,,0.037294294%,$72231457.71,$66220752.57,$6010705.00,$2945245.52,,5568,5397.75,161.8333333,982.75,2044.333333,2208.833333,1275,2047,1607,639,3271,2297,3994,28,6,1418,4,$118.00,$68349.71,$9396.25,$12795.45,$8949.12,$3503.08,$2616.77,$376.25,$497.21,$48.82,$177.87,$376.58,$0.00,$3762.63,$304.28,$2202.52,$347.29,350.887,299.013,13.154,30.198,8.522,16.488,7.781,10.004,162.178,786.246,35.756,642.675,240.285,646.936,313.093,13562.873,6838.034,4607.105,2084.016,33.718,0,0,0,0,0,14,0,3,0,0,1.054808558,1.150570784,1.112922692,1.10420849,1.056700083,1.222679109,1.128295052,1.141204557,1.061391539,1.211166824,1.153423878,1.117528745,1.023404437,1.115603614,1.114791429,1.134533777
A92852,"ACCOUNTABLE CARE CLINICAL SERVICES, PC",01/01/2013,0,0,,,1,0.5,0.5,,0.025144829%,$211247323.90,$200721155.10,$10526169.00,$5157822.68,,19637,18989.33333,96.75,3117.833333,2484.083333,13290.66667,3822,7309,5239,3267,11233,8404,17704,458,552,441,12,$470.00,$99516.41,$9699.02,$11931.54,$9872.64,$3479.53,$3081.74,$134.51,$132.37,$166.57,$330.91,$1219.40,$5.93,$2927.61,$223.61,$664.86,$257.37,342.771,316.020,3.897,7.425,15.377,14.534,13.007,14.271,145.185,813.404,112.484,839.471,244.348,627.668,263.832,10353.813,4476.882,4649.558,1212.523,14.850,0,0,0,0,0,622,930,177,3,7,1.070013203,1.107552059,1.020570479,1.104552781,1.085344128,1.086524265,1.013798217,1.099948609,1.073311687,1.088795697,0.996633772,1.087929531,1.039547652,1.097521411,0.996220802,1.07024531
A64742,Southern Maryland Collaborative Care LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.03076977%,$97366390.45,$105909567.50,$-8543177.00,$0.00,,9230,8964,136.4166667,1248.166667,811.4166667,6768,1654,3984,2449,1143,5588,3642,4407,4136,320,95,9,$263.00,$77287.76,$13103.40,$12929.21,$10124.11,$4486.05,$4327.39,$43.92,$86.55,$53.69,$289.77,$844.34,$1.13,$3920.95,$96.81,$408.29,$254.10,348.394,339.134,1.116,4.797,3.235,15.841,12.718,9.482,169.435,770.764,76.528,722.222,272.311,699.241,307.340,10145.917,4777.108,5073.851,290.049,4.909,0,0,0,0,0,61,35,5,0,0,0.970223019,1.187483194,0.944695629,1.021797203,1.032484528,1.168607916,1.013013137,1.040967877,1.001936738,1.184612003,0.978278276,1.059786679,1.004514111,1.227644589,0.965770841,1.067808494
A18259,"KentuckyOne Health Partners, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.025728546%,$146540509.80,$142888676.70,$3651833.00,$0.00,,18178,17712.08333,128.8333333,2768.583333,634.1666667,14180.5,3510,7539,5163,1966,10577,7601,16383,1465,67,25,6,$232.00,$69515.99,$8369.64,$9783.72,$7373.23,$2562.48,$2377.69,$62.73,$100.67,$49.88,$88.75,$512.69,$0.00,$2462.91,$116.64,$409.64,$295.92,295.335,280.317,1.863,6.831,6.323,13.381,8.525,11.292,134.829,744.492,60.241,649.726,179.087,779.129,271.735,9207.725,3833.654,4482.364,884.707,7.001,0,0,0,0,0,207,392,115,5,1,1.014292793,1.019905411,1.026526297,1.03717936,1.036819681,1.050795534,1.041472627,1.035569709,1.000121928,1.037854707,1.002095619,1.035759386,1.030628194,1.020579742,0.982494265,1.028832189
A17182,AAMC Collaborative Care Network,01/01/2013,0,0,,,1,0.5,0.5,,0.029708942%,$92961658.81,$96240231.37,$-3278573.00,$0.00,,10485,10190.91667,60.33333333,666.5833333,160.25,9303.75,1118,5589,2758,1020,6096,4389,9195,1041,41,12,2,$194.00,$82880.01,$10830.31,$11850.68,$8826.70,$3095.08,$3042.29,$9.17,$31.99,$15.37,$160.05,$566.82,$0.00,$3233.10,$67.19,$318.57,$195.81,252.185,248.849,0.196,1.668,1.472,11.383,6.771,6.673,144.058,795.118,54.657,506.530,172.997,593.960,322.248,9903.427,3767.865,5199.336,932.399,3.827,0,0,0,0,0,75,109,37,0,0,1.045378304,1.059246695,1.052014478,0.936631643,1.017679677,1.064688322,0.914754487,0.913589529,1.028684767,1.03513055,0.873741667,0.900383555,1.019948609,1.068755962,0.882138017,0.902076416
A31015,Northern Maryland Collaborative Care LLC,01/01/2013,0,0,,,1,0.5,0.5,,0.026811962%,$200100639.50,$195143500.70,$4957139.00,$0.00,,15470,14977.25,168.6666667,2222.25,746.9166667,11839.41667,2924,6476,4081,1989,9367,6103,11373,3658,147,50,6,$236.00,$102743.30,$13036.35,$17491.50,$11468.41,$5208.69,$5120.47,$37.49,$28.20,$34.18,$249.20,$878.00,$0.00,$3659.00,$90.35,$523.30,$280.35,383.114,376.237,1.602,1.602,3.672,18.361,12.018,10.950,191.129,768.482,95.612,797.009,301.591,796.875,305.597,10744.763,4834.065,4926.472,968.335,15.891,0,0,0,0,0,70,19,13,0,0,1.102248511,1.166769735,1.160314987,1.134651955,1.074000471,1.164223665,1.105740083,1.131917898,1.032348737,1.196237865,1.148300217,1.124343388,1.08436215,1.190698487,1.092783713,1.11696782
A54790,Owensboro ACO,01/01/2013,0,1,,1639600,1,0.5,0.5,,0.032934935%,$65732011.69,$63795288.81,$1936723.00,$0.00,,7532,7314.5,36.25,911.4166667,332.8333333,6034,1209,3265,2183,875,4319,3213,7302,166,9,0,3,$52.00,$83278.66,$8392.48,$16193.95,$7911.41,$3179.60,$2864.20,$63.70,$236.12,$54.90,$134.90,$880.70,$0.00,$2533.83,$108.58,$384.21,$271.73,311.026,287.921,2.051,15.175,5.879,13.671,12.851,12.441,137.576,780.066,85.857,579.397,202.475,686.992,194.135,9084.831,3608.176,3812.564,1659.033,5.058,0,0,0,0,0,18,0,18,0,0,1.067165314,1.150925841,1.111278121,1.074110947,1.001824762,1.124502877,1.156301614,1.078920113,1.064725057,1.12531704,1.197722909,1.076104191,1.081706766,1.126575207,1.196152981,1.038278092
A16027,"Accountable Care Organization of Puerto Rico, Inc.",01/01/2013,0,0,,,0,0.5,0,,0.036672673%,$28955261.51,$28728016.82,$227245.00,$0.00,,5775,5646.5,92.83333333,915.25,29.33333333,4609.083333,1132,2161,1792,690,3340,2435,4449,235,2,904,0,$185.00,$46662.47,$4246.43,$5379.90,$4415.59,$1438.98,$1347.62,$6.30,$71.22,$13.84,$123.57,$28.29,$0.00,$2215.96,$76.94,$217.22,$282.45,281.590,271.319,0.177,6.553,3.542,13.283,11.866,12.220,147.354,660.415,9.209,577.526,197.822,382.538,218.011,10737.271,5672.895,5044.541,15.762,4.073,0,0,0,0,0,126,18,0,0,0,1.040512639,1.036927899,0.783893594,1.130050304,0.990373615,1.013875433,1.115122365,1.147726884,0.997372423,0.99518496,0.978392697,1.182182713,0.993378439,0.97764987,0.967763442,1.218417098
A65320,"ProHealth Physicians ACO, LLC",01/01/2013,0,0,,,1,0.5,0.5,,0.023778359%,$311690932.20,$329305352.60,$-17614420.00,$0.00,,32216,31320.16667,125.25,2854.833333,3542.833333,24797.25,3807,12722,9800,5887,18587,13629,30301,870,196,179,18,$652.00,$93848.11,$10170.43,$15713.11,$9390.03,$3388.16,$3160.11,$97.87,$53.33,$95.80,$208.62,$1433.50,$0.00,$3282.16,$198.64,$651.38,$226.13,325.062,310.024,2.682,2.778,9.578,13.601,8.046,10.696,145.477,842.955,130.299,705.648,258.811,651.178,224.935,10495.251,4226.095,4605.435,1656.984,6.737,0,0,0,0,0,165,149,89,2,0,1.032769004,1.105282507,1.053307382,1.022439215,1.044548003,1.130522743,1.080205136,1.015836335,1.049003238,1.102428093,1.083003949,0.98948683,1.025872597,1.092523614,1.092631749,1.004450113
A22326,"Fort Smith Physicians Alliance ACO, LLC",01/01/2013,0,1,,2554900,1,0.5,0.5,,0.028558512%,$111831196.40,$111552819.30,$278377.00,$0.00,,12402,12001.66667,97.66666667,2659.5,774.25,8470.25,3174,5062,2989,1177,7186,5216,10957,1106,71,50,115,$103.00,$77604.18,$7961.73,$14339.06,$8464.59,$3446.83,$2563.67,$207.85,$472.73,$239.17,$167.21,$951.62,$4.12,$2622.61,$143.40,$473.65,$317.86,379.697,315.040,6.082,29.996,28.579,11.248,11.665,15.914,168.322,701.837,91.154,845.299,242.050,701.986,284.044,8455.992,4051.937,3574.337,369.615,460.103,0,2,0,0,0,51,9,20,0,0,1.007057554,0.956918576,0.972011776,0.974179081,1.019178015,0.960743889,0.980737883,0.986976547,0.995674971,0.966137346,0.984670957,0.993714287,0.987042988,0.975577597,1.039085725,0.998135451
